paper_id,cite_id
312679,1124148
312679,1099738
312679,1967878
312679,1178691
312679,1631907
312679,1183658
312679,638686
312679,2351608
312679,1412354
312679,1646110
312679,2353066
312679,2809455
312679,1096265
312679,2039905
312679,1032072
312679,1052341
312679,2870690
312679,1290952
312679,2656510
312679,1358536
312679,2137616
312679,1285938
312679,2837508
312679,1622528
312679,1362054
312679,2442453
312679,2070716
312679,1667056
312679,2481564
312679,2699661
312679,2685450
312679,2181765
1390420,1533785
1390420,1617468
1390420,1632267
1390420,1946466
1390420,1572102
1390420,2468684
1390420,1691516
1390420,1507514
1390420,1693173
1390420,1646116
1390420,2398400
1390420,1816135
1390420,2505693
1390420,2396768
1390420,1963441
1390420,1858819
1390420,1935840
1390420,2398691
1390420,1885116
1390420,2398432
1390420,2610496
1390420,2505714
1390420,2386872
1390420,2063605
1390420,2661930
1390420,1871586
1390420,1571954
1390420,1995972
1390420,2491767
1390420,2181772
1390420,2741646
1390420,2560447
1390420,2009997
1390420,2042002
1390420,2046864
1390420,1994074
1390420,1870670
1390420,2716321
1390420,1861752
1390420,2802187
2010011,2875843
2010011,2348346
2010011,2324859
2010011,2590129
2609544,2637063
2609544,2740827
253510,62498
253510,253205
253510,16288
253510,1503825
253510,671964
75479,2389706
75479,991231
75479,103176
75479,1148180
75479,593994
75479,345582
75479,2856828
75479,160726
75479,122667
75479,699604
75479,258576
75479,778321
75479,98244
75479,126254
75479,256813
75479,122886
75479,1268658
122863,2856826
122863,2107375
122863,160695
122863,1615701
122863,160717
122863,2048574
122863,188589
122863,215380
122863,133205
122863,160693
122863,175243
122863,513172
122863,1287970
122863,133185
122863,346024
122863,168809
122863,160720
122863,1891643
122863,1383690
122863,326445
122863,986358
122863,2017342
122863,188519
122863,1281259
122863,1773514
122863,2699669
122863,2070819
122863,1267072
62447,2481754
62447,332419
62447,1458287
62447,1148300
62447,1031192
62447,957109
62447,1780702
62447,1487013
62447,760364
62447,1646264
62447,122892
62447,2838710
62447,1766156
62447,2150005
62447,2113220
62447,2111237
62447,2857699
62447,1529686
62447,2082235
62447,1076084
62447,767402
62447,1842477
62447,2856854
62447,2857698
62447,569012
62447,1242590
62447,2856848
62447,2590087
62447,1770839
62447,1786403
62447,1654760
62447,1508409
62447,1099722
62447,1096624
62447,1178686
62447,1348550
62447,1321515
62447,1099727
62447,327330
62447,2124344
62447,1148179
62447,280309
62447,946033
62447,976308
62447,1347531
62447,593086
62447,251009
62447,963775
62447,122886
62447,1277840
62447,1416818
62447,1852104
160693,1793297
160693,2358910
160693,753215
160693,2835873
160693,288648
160693,1884411
160693,720432
160693,2104821
160693,1786378
160693,2132130
160693,726593
160693,234834
160693,1031223
160693,1433615
160693,974183
160693,2189368
160693,860525
160693,1390539
160693,1056397
160693,724145
160693,2189559
160693,756346
160693,691925
160693,980722
160693,2159483
160693,2458343
160693,1931413
160693,2142723
160693,2153201
160693,1757798
160693,996348
160693,258561
160693,2105513
160693,1220690
160693,655324
160693,188591
160693,188589
160693,215380
160693,763784
160693,2111155
160693,243250
160693,1646278
160693,215333
160693,188564
160693,2126662
160693,860464
160693,2609522
160693,188521
160693,2106456
160693,694963
160693,1118851
160693,1031443
160693,175243
160693,2856700
160693,763694
160693,584854
160693,323724
160693,2507865
160693,2856195
160693,1009070
160693,1487094
160693,188593
160693,221322
160693,860445
160693,974600
160693,2227999
160693,2835917
160693,1390407
160693,2111242
160693,1165775
160693,2856745
160693,312637
160693,1757810
160693,2729195
160693,981734
160693,2578753
160693,1980435
160693,1285152
160693,1816045
160693,2768403
160693,2126660
160693,1576288
160693,860494
160693,1277794
160693,1009060
160693,584885
160693,1646181
160693,1571994
160693,168809
160693,2505602
160693,1707445
160693,1231490
160693,2182312
160693,635486
160693,2668441
160693,2205572
160693,1187498
160693,1344415
160693,1477795
160693,637505
160693,188519
160693,2582607
160693,2809787
160693,1138808
160693,2227986
160693,636737
160693,1710813
160693,1274222
160693,2856835
160693,2588981
160693,2423837
160693,1331270
160693,1773514
160693,1877769
160693,1241313
160693,333137
160693,2699669
160693,1229180
160693,1146471
160693,972687
160693,2070819
122897,1364748
122897,1532264
122897,263816
122897,1313216
122897,2395939
122897,2150052
122897,726053
122897,1107377
122897,597088
122897,314530
122897,320056
122897,267721
122897,288659
122897,354833
122897,280292
122897,950775
122897,1267072
253171,1415954
253171,62451
253171,42007
253171,2137939
253171,1617815
253171,2856840
253171,62496
253171,65945
253171,2856842
253171,2841745
253171,2595536
253171,62439
253171,63519
511830,1348487
42028,1055739
42028,2118007
42028,1107514
1835502,2695967
1835502,2507833
1835502,2576079
1835502,2238676
1835502,2541388
1835502,2181393
1835502,2425650
1835502,2609619
1835502,2348412
1835502,2673733
1835502,2641194
1571983,2346478
1571983,2342640
1571983,2034084
2010055,2124395
2010055,2484105
2010055,2523648
2010055,2398550
2010055,2484104
2010055,2426769
2010055,2505691
2010055,2661950
2010055,2348302
2010055,2508951
2010055,2767875
2010055,2682881
2010055,2063669
2010055,2484031
2010055,2661893
2010055,2187904
2010055,2386872
2010055,2484094
2010055,2458183
2010055,2484073
2010055,2484097
2010055,2568015
2010055,2508954
2010055,2386870
2010055,2806455
2010055,2806473
2010055,2508955
2010055,2396783
2010055,2609583
2010055,2661964
2010055,2852085
564469,1105699
384035,564469
384035,860514
384035,1429998
384035,1644416
384035,383987
384035,1141818
384035,956866
384035,1105699
384035,1523592
384035,1012302
1572125,1667817
1572125,1963324
1572125,1988864
1572125,2198211
860535,2816293
383987,1118167
383987,2152226
383987,1148283
383987,2104838
383987,1763667
383987,1533778
383987,584847
383987,1075144
383987,694957
383987,1458159
383987,1277766
383987,1421155
383987,1216320
383987,1183657
383987,582418
383987,544226
383987,1265492
383987,1219004
383987,2444495
383987,1105699
383987,1388430
383987,1344415
383987,1247536
383987,1217518
383987,1658378
383987,1315082
383987,1740596
383987,1285154
383987,2123810
2484104,2484105
2484104,2609583
2484104,2852085
2484105,2484104
2484105,2661950
2484105,2609562
2484105,2609561
2484105,2802187
2484031,2661948
2484031,2637026
2484031,2609637
2484031,2809447
2484031,2637021
2484031,2741646
2484031,2609574
2484031,2767876
2484031,2568403
2484031,2629553
2484031,2699660
2348517,2484122
2348517,2601305
1390454,2682864
1390454,1458159
1390454,1388430
1390454,1952350
1390454,1388430
1277756,1533755
1277756,1533754
1277756,1572017
1277756,1718516
1277756,2809491
1277756,2528061
1277756,1390437
1277756,2010056
1277756,1572018
1277756,2507872
1277756,1458158
1277756,2809486
1277756,1871462
1277756,2767749
1277756,1691517
1277756,1787837
1277756,2063669
1277756,1731426
1277756,2661969
1277756,2595137
1277756,1458159
1277756,1388430
1277756,1646033
1277756,2484073
1277756,2484070
1277756,1390348
1277756,2767762
1277756,2800794
1277756,2609637
1277756,2825842
1277756,2537745
1277756,1416952
1277756,2806466
1277756,2484071
1277756,1629098
1277756,2802187
1148322,2111274
1148322,1227853
1148322,2505660
1148322,1232399
1148261,2458271
1148261,2484163
1148261,1183630
1148261,1148322
1148261,1572138
1148261,1390454
1148261,1572148
1148261,2484104
1148261,2809488
1148261,2075923
1148261,2163816
1148261,1629099
1148261,2848879
1148261,2609505
1148261,1277756
1148261,1572017
1148261,2348402
1148261,2523648
1148261,2398550
1148261,2111274
1148261,1935864
1148261,1227853
1148261,2400358
1148261,2002646
1148261,1646032
1148261,1232399
1148261,1453386
1148261,1458158
1148261,2809469
1148261,1390346
1148261,1321528
1148261,2508951
1148261,2641385
1148261,1935847
1148261,1963464
1148261,1458159
1148261,2505691
1148261,2187904
1148261,2682881
1148261,1835550
1148261,2484031
1148261,2010055
1148261,1388430
1148261,2484094
1148261,2484073
1148261,2806487
1148261,2825842
1148261,2809452
1148261,2508955
1148261,2348300
1148261,2767876
1148261,2484071
1148261,2767875
1148261,1292592
1148261,2643777
1148261,2590135
1148261,2776308
1148261,2802187
860529,2104769
860529,1232399
860529,1420441
860529,2111292
860529,1786530
860529,1118944
860529,1710500
860529,1073692
860529,2109380
860529,2123757
860529,1773764
860529,2698844
860529,1629098
290984,1072146
290984,1072145
290984,2856207
860519,1884363
860519,1220294
860519,2458243
860519,1118943
860519,2816318
860519,1884409
860519,2588976
98219,133185
98219,2856827
98219,974374
383986,779049
383986,974906
1277879,1390467
1277879,1390417
1277879,1514893
860475,2104771
860475,1313216
860475,1148298
860475,2140981
860475,2173150
860475,1378899
860475,1148332
860475,1148305
860475,1009103
860475,1555434
860475,2260709
860475,1378922
860475,1632452
860475,1226380
860475,1453903
860475,1672088
860475,1533732
860475,2128401
860475,2260646
860475,1220696
860475,1572006
860475,2696767
860475,1135835
860475,2188197
860475,1321504
860475,2063682
860475,1394484
860475,1277788
860475,2128403
860475,1092558
860475,1277758
860475,1414702
860475,1148249
860475,1390339
860475,2825841
860475,1871562
860475,1391955
860475,2348288
860475,2458234
860475,1105697
860475,1164847
860475,2149998
860475,1076112
860475,2362740
860475,1453385
860475,1643255
860475,1224713
860475,2488446
860475,1080347
860475,1277746
860475,1377780
860475,1721835
860475,2010024
860475,1347512
860475,1138808
860475,1710813
860475,1150960
860475,1276108
860475,2568403
860475,2439803
860475,2389288
860475,1241542
860475,1416956
860475,1077794
860475,2663355
860475,2580710
860475,2755961
860475,2071390
312700,564445
312700,1692188
312700,1986899
312700,1757947
312700,2698554
312700,2092338
312700,2771095
312700,2543182
312700,1697503
312700,2238711
312700,2342596
312700,584878
312700,2017867
312700,585079
312700,1315420
312700,2101590
312700,1150446
312700,1116971
312700,563930
312700,1065543
312700,1644835
312700,1133199
312700,2038241
312700,1571946
312700,1621801
312700,345593
312700,1159281
312700,594021
312700,2114217
312700,1065454
312700,860469
312700,1148022
312700,1324173
312700,1228384
312700,1994844
312700,1120472
312700,1710767
312700,1016421
312700,1527593
312700,1768200
312700,1793945
312700,505283
215363,1034756
215363,513172
215363,794124
215363,592139
215363,2158588
1835668,1874063
2348401,2487862
2348401,2487949
2348401,2609478
2348401,2776303
2348401,2725908
2348401,2505721
2348401,2741628
1277959,1316879
312773,640424
312714,345578
312714,1148024
2484121,2809486
2484121,2682863
2484121,2505671
2484121,2837690
98255,98254
98255,333137
1835609,1996985
2484085,2661931
2484085,2806534
2484085,2661914
160735,1125527
160735,760426
160735,1242023
160735,256123
160735,1124812
160735,1164847
160735,263807
160735,1183658
160735,1005363
243305,1388322
1572156,2487981
1572156,2208382
1572156,2887525
1572156,1979370
1572156,2393438
1572156,1943434
1572156,1835484
1572156,1646109
1572156,2825480
1572156,2488434
1572156,2609596
1572156,1961194
2609596,2799502
2609596,2645778
2609596,2806458
2609596,2767746
1148192,1672990
1148192,1793367
1148192,2040339
1148192,2499203
1148192,1390409
1148192,2348535
1148192,1277797
1148192,1401787
1148192,2592864
1148192,2396866
1148192,2430786
1148192,1361686
1148192,1498839
384095,1424288
384095,1141529
384095,2111162
384095,2040354
243268,2227993
243268,763784
243268,258546
243268,755998
243268,291005
243268,2348535
243268,941735
243268,2254746
243268,2809448
243268,595175
243268,502796
243268,1053481
243268,567301
243268,678751
2484102,2631804
1572158,1837894
1572158,2159417
1572158,1592397
1009021,1458281
1009021,1219049
1009021,2111263
1009021,1150520
1009021,1076124
1009021,2072240
1009021,1386870
1390409,2811480
1390409,2558069
1390409,1558008
1390409,2799663
1390409,2177122
1390409,2040339
1390409,1646185
1390409,2388143
1390409,1572001
1390409,1859615
1390409,1989405
1390409,2348535
1390409,2800794
1390409,2809448
1390409,2077194
1390409,2560451
1390409,2741628
860478,2045054
860478,1076084
860478,1390409
860478,2348535
860478,1458137
860478,2524832
860478,1506253
860478,2254746
860478,1839021
860478,1052341
860478,1361686
2484144,2699668
1390538,2186662
1390538,1996923
1390538,2042575
1390538,2426553
1390538,2440523
1390538,1646002
1390538,2662827
1390538,2109250
1390538,2336460
312693,1610716
312693,1632208
312693,857655
312693,1757823
312693,365097
312693,2440757
312693,354411
312693,2180330
258529,1567217
258529,2152247
258529,384032
258529,1313216
258529,1054130
258529,860482
258529,1119308
258529,1138810
258529,1710815
258529,1813935
258529,1009004
258529,1067835
258529,2102844
258529,1277891
258529,1881087
258529,2157640
258529,2102757
258529,1922823
258529,371976
258529,1107370
258529,2128383
258529,315353
258529,290948
258529,1458137
258529,1961210
258529,1058075
258529,1241323
258529,593970
258529,638646
258529,593995
258529,1055767
258529,594012
258529,1105853
258529,1888271
258529,861172
258529,772479
258529,990303
258529,996349
258529,1138800
258529,1710806
258529,2124279
258529,1704810
258529,1361686
133208,1746702
133208,794074
133208,2856888
133208,2182319
133208,1075244
133208,188593
133208,146380
1835550,2348498
1835550,2824868
1835550,2403826
1835550,2260691
1835550,2177752
1835550,2040333
1835550,2809469
1835550,2010037
1835550,2063668
1835550,1963464
1835550,2189343
1835550,2508951
1835550,2398660
1835550,2348542
1835550,2187904
1835550,2010055
1835550,2556268
1835550,2505653
1835550,2063606
1835550,2484073
1835550,2428915
1835550,2767699
1835550,2348300
1835550,2767876
1835550,2819523
1835550,2633250
1835550,2559170
1835550,2590135
2348402,2609472
2348402,2484127
2348402,2484038
2348402,2499181
2348402,2767728
2348402,2825842
2348402,2542714
1390453,1835538
1390453,2838938
1390453,2260659
1390453,1612353
1390453,1825393
1390453,2040333
1390453,2407092
1390453,2809469
1390453,2396782
1390453,2010037
1390453,2348542
1390453,2051075
1390453,1862691
1390453,1458159
1390453,1835550
1390453,1731426
1390453,2348411
1390453,2820713
1390453,1571985
1390453,2507665
1390453,2391227
1390453,2428915
1390453,1835551
1390453,2637026
1390453,2609637
1390453,2348300
1390453,2578745
1390453,1873021
1390453,2767876
1390453,2742548
1390453,2568403
1390453,2633250
1390453,1629098
384093,1254875
215349,1867770
215349,642325
215349,1981135
215349,993310
215349,352991
215349,243213
215349,1632241
215349,1642263
215349,775120
215349,1056398
215349,1072291
215349,1562185
215349,1118748
215349,383540
215349,756873
215349,2227961
215349,684025
215349,1220447
215349,680401
215349,1358594
215349,1451216
215349,2461793
215349,1324190
215349,360406
215349,505283
215349,1596840
75344,320053
75344,714164
75344,384017
75344,170476
75344,2274817
75344,1612354
75344,160690
75344,2157619
75344,243271
75344,593974
75344,1937068
75344,291005
75344,243268
75344,243267
75344,1926821
75344,2856863
75344,122668
75344,1960761
75344,990853
75344,215373
75344,2228087
75344,992950
75344,2856735
75344,133188
75344,290989
75344,2228007
75344,2228075
75344,2414885
75344,2228093
75344,2228090
75344,1558445
75344,203067
75344,1113344
75344,973763
75344,290161
75344,502796
75344,1116089
75344,195713
75344,598324
75344,595175
75344,1388322
75344,299920
75344,2422136
75344,2698946
75344,567301
75344,678751
75344,2698718
253208,2227991
253208,2171725
253208,1092501
253208,1088638
253208,2449025
253208,43937
253208,676591
253208,2878825
253208,1572118
253208,75344
253208,741601
253208,160690
253208,1800666
253208,215375
253208,2228019
253208,188521
253208,2048691
253208,1927122
253208,2074844
253208,122668
253208,2228006
253208,690407
253208,1138005
253208,160753
253208,1052349
253208,757469
253208,133167
253208,1057325
253208,2228080
253208,291007
253208,969675
253208,678746
253208,567304
253208,2856206
253208,188519
253208,2228090
253208,2488469
253208,1006407
253208,2077196
253208,51486
253208,502796
253208,1347535
253208,1542685
253208,2822454
253208,2422136
253208,678751
253208,567301
511831,62161
511831,808338
511807,678752
1148171,2499202
2609567,2809456
243272,967588
243272,1800990
243272,1774468
243272,544236
243272,1938589
243272,2111673
243272,965601
243272,290980
243272,649741
243272,2179030
243272,1974078
243272,2045779
243272,1458461
243272,741764
243272,584801
243272,1097080
243272,1997278
243272,694967
243272,1076119
243272,2179029
243272,2379310
243272,1625747
243272,1757835
243272,1871655
243272,2179674
243272,2099220
243272,680349
243272,1039771
243272,950772
243272,345554
243272,1935892
243272,2130296
243272,1467124
243272,1276119
243272,767399
243272,1929862
243272,2111653
243272,2435680
243272,1759595
243272,1039768
243272,2816328
243272,1321483
243272,1058077
243272,956938
243272,972278
243272,1231693
243272,635486
243272,1558445
243272,988728
243272,1569788
243272,2661958
243272,1076059
243272,1117508
243272,996377
243272,2600139
243272,1127340
243272,1039767
243272,1039769
243272,1274684
243272,1052341
243272,1710806
243272,1138800
243272,1029924
243272,1039765
312663,700061
312663,2838943
312663,1366860
312663,2181676
312663,2063591
312663,873992
312663,1365776
312663,1391197
312663,1031259
312663,372095
312663,956905
312663,1287403
312663,1265490
312663,1646012
312663,1238594
312663,2389456
312663,502116
312663,2337723
312663,1247348
312663,1149124
312663,2151016
312663,779240
312663,1132959
1076119,1639752
1076119,1533747
1076119,1699338
1076119,2063901
1076119,1631466
1076119,2176039
1076119,2189353
1076119,1838081
1076119,1987776
1076119,1772900
1076119,2063905
1076119,1572063
1076119,1277837
1076119,1871637
1076119,2091235
1076119,1835476
1076119,1592750
1076119,1348608
1076119,1487056
1076119,1646260
1076119,1646234
1076119,2382647
1076119,1632416
1076119,1533746
1076119,1871713
1076119,1645964
1076119,2350728
1076119,1825378
1076119,2169099
1076119,2439583
1076119,1935892
1076119,1517477
1076119,2898817
1076119,1801604
1076119,1886204
1076119,1526776
1076119,1458508
1076119,1722103
1076119,1651598
1076119,1135813
1076119,1646089
1076119,1367554
1076119,2180398
1076119,1802246
1076119,1321488
1076119,2094714
1076119,1935926
1076119,2010004
1076119,1348603
1076119,1571953
1076119,1341564
1076119,1772699
1076119,2382713
1076119,2350637
1076119,1592752
1076119,1526778
1076119,1835544
1076119,2003858
1076119,2501980
1076119,1458216
1076119,2396828
1076119,1367529
1076119,1772702
1076119,1871567
1076119,1291467
1076119,1772717
1076119,2776992
1076119,2505102
1076119,1459418
1076119,1879426
1076119,1825053
1076119,2743420
1076119,2245406
1076119,1557161
1076119,2788582
1076119,1592755
1076119,1148265
1076119,1718532
1076119,2018423
1076119,2464452
1076119,1718530
1076119,1926204
1076119,2788564
1076119,2767696
1076119,1458217
1076119,2529997
1076119,1720224
1076119,2089112
1076119,1963460
1076119,2071402
1076119,2036278
1076119,2516635
1076119,2198210
1076119,2692914
1076095,1763665
1076095,2173368
1076095,1787441
1076095,2176411
1076095,2468250
1076095,1620831
1076095,1870475
1076095,1281234
1076095,1523632
1076095,1533768
1076095,2741628
1076095,2743406
2010002,2247324
2010002,2644183
2010002,2653368
2010002,2778601
2010002,2645771
2010002,2365983
2010002,2346612
2010002,2644165
2010002,2507882
2010002,2767775
2010002,2488120
2010002,2487947
2010002,2798850
2010002,2661987
2010002,2396850
2010002,2806503
2010002,2887036
2010002,2568772
2010002,2668071
2010002,2806530
2010002,2843170
2010002,2405749
2010002,2609623
2010002,2806239
2010002,2488457
2010002,2609578
2010002,2701369
2010002,2348308
2010002,2645730
2010002,2788562
2010002,2778847
2010002,2348372
2010002,2600449
2010002,2751562
2010002,2817544
2010002,2662070
2010002,2682840
2010002,2168771
2010002,2791042
2010002,2507177
2010002,2821736
2010002,2691351
2010002,2629350
2010002,2481250
2010002,2741414
2010002,2579998
2010002,2556270
2609595,2806375
2609595,2695761
2609595,2811923
2609595,2767713
2484052,2634354
2484052,2668069
2484052,2661936
2484052,2806559
2484052,2609595
2484052,2609561
2484052,2609562
2484052,2767713
2609457,2767787
1390754,1568314
2484128,2610378
2484128,2609519
2484128,2893876
2484128,2767879
258589,714297
258589,942768
258589,1005427
258589,630483
258589,502103
2348490,2507879
564468,957040
122894,629919
122894,974532
122894,133177
122894,2856886
122894,133185
122894,214180
122894,2698827
122894,2856856
122894,1622829
122894,183428
122894,319957
122894,638179
1277762,2128426
1277762,2695451
1277762,1997328
1277762,2457628
1277762,1835648
1277762,1963269
1277762,1699010
1277762,1695333
1277762,2483989
1277762,1526919
1277762,1694639
1277762,1693733
1277762,1772815
1277762,1699280
1277762,2457638
1277762,2655066
1277762,2174519
1277762,1926750
1277762,1632405
1277762,1454020
1277762,2502151
1277762,1429999
1277762,2094039
1277762,1629902
1277762,1661673
1277762,2509236
1277762,1871983
1277762,2843101
1277762,2854454
1277762,2436996
1277762,1615628
1277762,1878157
1277762,1487339
1277762,2809932
1277762,1861070
1277762,2396391
1277762,2260663
1277762,2037684
1277762,2008244
1277762,1877942
1277762,1878156
1277762,2488046
1277762,1378906
1277762,2534854
1277762,2464506
1277762,2898842
1277762,2188180
1277762,1874302
1277762,2525353
1277762,1873972
1277762,1533790
1277762,1963443
1277762,1498834
1277762,2525354
1277762,2424342
1277762,2260769
1277762,2008244
1277762,1786612
1277762,2124303
1277762,2537290
1277762,1646211
1277762,1498810
1277762,1835924
1277762,2318279
1277762,2741693
1277762,1850695
1277762,1950023
1277762,2533937
1277762,2809390
1277762,2505656
1277762,2339692
1277762,1867711
1277762,2238258
1277762,2501219
1277762,2177541
1277762,1899670
1277762,2584067
1277762,1555448
1277762,2812802
1277762,1929292
1277762,1451894
1277762,1810626
1277762,2188005
1277762,1503430
1277762,1886252
1277762,2337549
1277762,1572025
1277762,2350273
1277762,1631077
1277762,1999357
1277762,2324823
1277762,2019647
1277762,1873970
1277762,1561590
1277762,1840798
1277762,2676554
1277762,1367542
1277762,1386406
1277762,2063613
1277762,2628786
1277762,2346609
1277762,1948310
1277762,2461481
1277762,2461495
1277762,2025894
1277762,1291384
1277762,1367539
1277762,2442954
1277762,1871465
1277762,2350058
1277762,2630308
1277762,1891010
1277762,2492661
1277762,1460685
1277762,1454018
1277762,2793195
1277762,1646021
1277762,1868371
1277762,2629685
1277762,2158571
1277762,2543694
1277762,2442802
1277762,2010034
1277762,1772777
1277762,2461494
1277762,2401606
1277762,2169001
1277762,2685296
1277762,2591348
1277762,2317631
1277762,2817543
1277762,1653782
1277762,1870100
1277762,2422959
1277762,2782587
1277762,2817443
1277762,2802695
1277762,2843102
1277762,1557951
1277762,2584069
1277762,2124302
1277762,2324824
1277762,2124818
1277762,1644383
1277762,2566014
1277762,2480232
1277762,2785790
1277762,2658981
1277762,1498809
1277762,1452888
1277762,2533989
1277762,2168770
1277762,2766459
1277762,1462149
1277762,1718524
1277762,2738324
1277762,2174239
1277762,1458560
1277762,2668111
1277762,1834001
1277762,2631794
1277762,1646011
1277762,2733379
1277762,2630296
1277762,2835735
1277762,1594176
1277762,2488500
1277762,2631808
1277762,1864362
1277762,2873846
1277762,2502113
1277762,1882480
1277762,2854004
1277762,2843099
1277762,2512667
1277762,2590202
1277762,1598334
1277762,1937948
1277762,2124816
1277762,1937950
1277762,2768335
1277762,1937942
1277762,2405907
1009056,2189351
1009056,1595190
1009056,2037362
1009056,2543352
1009056,1997335
1009056,2723022
1009056,1530325
1009056,1616172
1009056,1816061
1009056,2787445
1009056,1553723
1009056,1106972
1009056,1775683
1009056,1542880
1009056,1106923
1009056,2106173
1009056,2484796
1009056,2563255
1009056,2180186
1009056,2343291
1009056,1155423
1009056,2432557
1009056,1568300
1009056,1831972
1009056,1595194
1009056,2128374
1009056,1282596
1009056,1364758
1009056,2852489
1009056,2392486
1009056,1076099
1009056,2722997
1009056,1616595
1009056,2723030
1009056,1070810
1009056,2182641
1009056,1815357
1009056,2723021
1009056,2629575
1009056,2161241
1009056,2816173
1009056,2722998
1009056,2662892
42020,1998342
42020,99938
42020,1745591
1148321,1763728
2484089,2568402
2484089,2609482
2484089,2637057
2484089,2609618
2484089,2767757
2484089,2809470
2484089,2809461
2484089,2609629
2484089,2637010
2484089,2806455
2484089,2556221
2484089,2741646
2484089,2742547
2484089,2806488
2484089,2661912
2484089,2747874
2484089,2629553
2609537,2792162
42031,143376
42031,1014107
42031,76896
2609533,2767821
2609533,2806596
2609581,2809475
2609581,2685315
2484042,2632209
2484042,2609533
2484042,2661894
2484042,2739319
2484042,2809454
2484042,2609581
2484135,2809456
1390532,1458351
1390532,2041430
1390532,2666199
1390532,2348456
1390532,2505679
1390532,1899494
1390532,2767757
511806,253224
511806,253206
511806,253222
511806,42024
511806,62459
511806,63519
511806,1057322
215381,353566
215381,690263
215381,343515
215381,1422853
215381,1013470
215381,1417168
215381,1871649
215381,1756970
215381,1642570
215381,2149992
215381,757260
215381,1620257
215381,1026391
215381,2138732
215381,2080726
215381,258597
215381,1533885
215381,1277775
215381,2173380
215381,360293
215381,1642518
215381,1009048
215381,1281204
215381,1125859
215381,1135834
215381,1572006
215381,2260688
215381,1277770
215381,794127
215381,1135871
215381,1718512
215381,1518797
215381,2433493
215381,1599174
215381,956866
215381,1646045
215381,1081946
215381,584846
215381,1935848
215381,1950498
215381,2176577
215381,1216312
215381,2433408
215381,2348290
215381,1888277
215381,1409223
215381,1935923
215381,1366807
215381,1076059
215381,1031192
215381,2111257
215381,1935875
215381,1772710
215381,1689446
215381,1127135
215381,1743319
215381,2150005
215381,2063775
215381,2010024
215381,2504877
215381,1058087
215381,2493179
215381,1740593
215381,2699671
215381,1768205
1572116,2351359
1572116,2661898
1572116,1772702
1572116,2806684
1572116,1718532
1572116,2788566
1572116,2089112
1572116,2692914
42021,167178
42021,354777
42021,1120465
42021,1710756
42021,1379615
75342,2157610
75342,2143222
75342,1789439
75342,1185880
75342,146566
75342,1185883
75342,2077188
511709,1885072
511709,1825421
511709,1612751
511709,2026316
511709,2457611
511709,2644576
511709,1426507
511709,1863438
511709,2733808
511709,1530085
511709,1410864
511709,2505928
511709,1598596
511709,712691
511709,2232968
511709,1648084
511709,767381
511709,937532
511709,1368020
511709,331504
1277758,1553496
1277758,1613721
1277758,2900675
1277758,1691533
1277758,1699522
1277758,1596388
1277758,2010003
1277758,1699589
1277758,1943423
1277758,2145536
1277758,1390436
1277758,1888269
1277758,1564142
1277758,2900853
1277758,1835530
1277758,1835829
1277758,2212713
1277758,2537707
1277758,2207680
1277758,1946430
291059,2228023
291059,649739
291059,763786
291059,2856176
291059,360414
2348379,2502151
2348379,2682827
2348379,2837701
2348379,2500411
2348379,2820448
2348379,2609593
2348379,2609582
2348379,2879221
2348379,2806484
2348379,2854004
1835482,2767823
1835482,2247234
1835482,2033834
1835482,2886689
1835482,2900886
1835482,2388917
1835482,2641192
1835482,2844887
1835482,2837360
1835482,2851433
1835482,2537464
1835482,1953015
1835649,1963464
1835649,2802187
1148320,1616594
1148320,2398569
1148320,2110445
1148320,1885128
1148320,2010097
1148320,1572102
1148320,1946466
1148320,1632401
1148320,2536373
1148320,2609530
1148320,1835486
1148320,2784116
1148320,2128359
1148320,2063904
1148320,1881028
1148320,2063594
1148320,1944947
1148320,2186495
1148320,2348396
1148320,1498766
1148320,1772770
1148320,1860709
1148320,1516404
1148320,2009939
1148320,1394484
1148320,1935897
1148320,1963441
1148320,2556215
1148320,2352488
1148320,1988781
1148320,2488451
1148320,2386872
1148320,2623650
1148320,2386871
1148320,2063597
1148320,2348310
1148320,1989405
1148320,1995990
1148320,2767710
1148320,2052341
1148320,2661895
1148320,2458183
1148320,1772780
1148320,1935873
1148320,2348296
1148320,1242636
1148320,2145276
1148320,2806455
1148320,2661933
1148320,2732230
1148320,2487636
1148320,2609634
1148320,2582609
1148320,2386870
1148320,1862286
1148320,2767736
1148320,1721835
1148320,2508952
1148320,1347512
1148320,2607600
1148320,1458104
1148320,2148498
1148320,2594560
1148320,2557786
1148320,2505101
1148320,2629553
1148320,2542189
1148320,2401600
1148320,2222109
1148320,2802187
1835560,2767786
1835560,2484168
1835560,1964762
1835560,2433429
1835560,2505687
1835560,2010055
1835560,2806477
1835560,2063608
1835560,1996922
1835560,2499182
1835560,2484041
1835560,2767729
1835560,1835534
1835560,2767706
1835560,2398516
1835560,1935840
1835560,2767730
1835560,2063599
1835560,2433419
1835560,2458302
1835560,2063618
1835560,2396780
1835560,2767695
1835560,2685290
1835560,2668120
1835560,2556256
1835560,2661913
1835560,2484071
1835560,2536737
1835560,2829559
1835560,1840801
1835560,2094078
1835560,2776308
1390404,1612388
1390404,1572134
1390404,2564556
1390404,2748241
1390404,1572063
1390404,1526872
1390404,2805985
1390404,1592756
1390404,2227310
1390404,1645964
1390404,1718529
1390404,2369086
1390404,2556242
1390404,2886611
