paper_id,concept
1390377,"Information retrieval"
1390377,Reality
2767743,"Document classification"
2767743,"Massively parallel (computing)"
2767743,Scalability
2767743,"Parallel computing"
2767743,"Language identification"
2767743,"Sentiment analysis"
2767743,"Recommender system"
1076185,"Recommender system"
1076185,"Industrial music"
1076185,Music
1076185,Harmony
1076185,Metadata
1009016,"Factor analysis"
1009016,"Probability distribution"
1009016,"Gallium phosphide"
1009016,"Document-term matrix"
1009016,Perplexity
1009016,"Statistical model"
1009016,"Random variable"
564419,"Factor analysis"
564419,"Collaborative filtering"
564419,Privacy
564419,"Missing data"
564419,"Sampling (statistics)"
564419,"Ubiquitous computing"
564419,Statistics
564419,"Electronic commerce"
253535,"Conceptual model"
253526,"Cluster analysis"
253526,"Document clustering"
253526,"Index (search engine)"
253526,Vocabulary
253526,"Italic type"
511810,"Cluster analysis"
1148288,"Information retrieval"
1148288,"Turkish language"
1148288,"Ad hoc"
1390559,"Video tracking"
2609503,"Relevance feedback"
2609503,"Information retrieval"
2609503,"Structure (mathematical logic)"
2609503,"Statistical significance"
1571958,"World Wide Web"
1571958,"International Phonetic Alphabet"
1571958,Pronunciation
1571958,Phoneme
1571958,"Foreign language"
1571958,"Media (communication)"
1571958,Word
1571958,"Speech recognition"
2010182,"Web content"
2010182,"World Wide Web"
2010182,"Web search engine"
2010182,"Information retrieval"
2010182,Mind
2010182,Metadata
2010182,"Cluster analysis"
75357,"Information retrieval"
75357,"Information architecture"
75357,"Spatial visualization ability"
75357,"Information system"
75357,"Strategic management"
75357,"User interface"
1572013,"Web search engine"
1572013,"Distributed computing"
1572013,"Web crawler"
1572013,"Partition (database)"
1572013,Ranking
1572013,"Relevance (information retrieval)"
1572013,"Distributed search engine"
2602291,Scalability
2602291,"Web search engine"
2602291,"Economic growth"
2602291,Efficiency
2602291,"Program optimization"
2602291,"Value (economics)"
2484189,Efficiency
2484189,"Web search engine"
2484189,Scalability
2484189,"Program optimization"
2484189,"Value (economics)"
215328,"Complex network"
215328,Inference
215328,"Distributed computing"
860502,Multimedia
860502,"Digital library"
860502,"Data fusion"
860502,"Distributed computing"
160761,"Information needs"
160761,"Information retrieval"
290998,"Content-control software"
1835577,"Similarity (geometry)"
1835577,"Closed-form expression"
1835577,SimRank
1835577,PageRank
1835577,"Similarity matrix"
1835577,"Matrix multiplication"
1009070,"Web search engine"
1009070,"Web page"
1009070,"Document Object Model"
1009070,"Query expansion"
1009070,"World Wide Web"
1009070,Semantics
1009070,"Machine vision"
1009070,"Block (data storage)"
1009068,"HTML element"
1009068,"Network analysis"
1009068,"HITS algorithm"
1009068,Webgraph
1009068,PageRank
1009068,Hyperlink
1009068,"Web page"
1009068,"Page layout"
1148287,Tensor
1148287,"Euclidean space"
1148287,"Mathematical analysis"
1148287,"Latent semantic indexing"
1148287,"Vector space model"
1076039,Orthogonality
1076039,"Orthogonal basis"
1076039,"Latent semantic indexing"
1076039,Manifold
1076039,"Metric space"
1076039,"Euclidean space"
1076039,"Compact space"
860470,"Document classification"
860470,"Probabilistic latent semantic analysis"
860470,"Lexical semantics"
860470,AdaBoost
860470,"Information retrieval"
2009935,Adaptation
2009935,"Domain knowledge"
2009935,Ranking
2009935,Annotation
2009935,"Web search engine"
1277913,"Information retrieval"
1277913,"Markov random field"
1277913,"Relevance (information retrieval)"
1277913,"Function (mathematics)"
243238,"Performance appraisal"
243238,"Information retrieval"
243238,"Distributed computing"
2348485,"Relevance feedback"
2348485,Statistics
2348485,"Regression analysis"
2348485,"Negative feedback"
2348485,"Probability distribution"
1148286,"Computer multitasking"
1148286,Blog
1148286,"World Wide Web"
1277755,"Information retrieval"
1148285,"Okapi BM25"
1148285,"Information retrieval"
1148233,"Index (search engine)"
1148233,"In-place algorithm"
1148233,"Computer data storage"
1148233,"Hybrid (biology)"
1148233,"Analysis of algorithms"
1148233,"Document retrieval"
1148233,"Zipf's law"
1571955,"Eye tracking"
1571955,"Relevance feedback"
1571955,"Relevance (information retrieval)"
1571955,"Query expansion"
1571955,"Web search engine"
1571955,"Information retrieval"
1571955,Personalization
1390401,"Query expansion"
1390401,"Information needs"
1390401,Personalization
1835459,"Eye tracking"
1835459,"Web search engine"
1835459,Predictability
1835459,"Organic search"
1835459,"Probability distribution"
1277987,"Information retrieval"
1277987,"Eye tracking"
1572168,Toponymy
1572168,"Information retrieval"
1572168,"Geographic information system"
1572168,WordNet
1572168,Reference
133185,Database
133185,"Data structure"
133185,"Game engine"
133185,"Modular programming"
133185,"User interface"
133185,"Application programming interface"
98226,"Index (search engine)"
98226,"Document retrieval"
98226,Vacuum
98226,"Data structure"
511762,"Information retrieval"
511762,"Fuzzy logic"
511762,"Performance measurement"
511762,"Natural environment"
511762,"Precision and recall"
511762,"Algorithmic efficiency"
1390476,"Tag (metadata)"
1390476,Metadata
1390476,"Web 2.0"
1009000,"Complete information"
1009000,"Correlation and dependence"
1009000,"Relevance (information retrieval)"
1009000,Laboratory
1009000,"Robust statistics"
215383,"Relevance feedback"
253515,"Mathematical optimization"
253515,"Vector (epidemiology)"
253515,"Information retrieval"
253515,"Inverted index"
253515,"Italic type"
1009132,"Electric current"
1009132,Engine
1009132,"Failure analysis"
1009132,"Information retrieval"
1009093,"Information retrieval"
1009093,"Document retrieval"
1009093,"Correlation and dependence"
2484219,"Web application"
2484219,"Linked Data"
2484219,Interoperability
2484219,Linguistics
2484219,Archaeology
860530,"Language model"
160690,Inference
160690,Logic
160690,"Bayesian network"
160690,"Expression (mathematics)"
1572103,"Conceptual model"
1572103,"Feature (machine learning)"
1572103,"Information retrieval"
1572103,"Cluster analysis"
1572103,"Free viewpoint television"
42010,"Information retrieval"
42010,"Knowledge base"
42010,"Domain knowledge"
215329,"Information retrieval"
215329,Inference
215329,"Text corpus"
215329,"Algorithmic efficiency"
2348446,"Watson (computer)"
2348446,Jeopardy!
2348446,"Game show"
2348446,"Natural language"
2348446,"Natural language processing"
2348446,Analytics
2348446,IBM
2348446,Game
2010106,"Index (database)"
2010106,"Document retrieval"
2010106,"Hybrid (biology)"
2010106,"Information retrieval"
2010106,"Query optimization"
2010106,Byte
1390535,"Information retrieval"
1390535,XML
1390535,"Document retrieval"
1277986,"Text (literary theory)"
1277986,"Semi-structured model"
1277986,Integral
511800,"Discourse analysis"
511800,"Information retrieval"
2348342,"User interface"
2348342,"Media studies"
2348342,"Exploratory search"
2348342,Usability
2348342,"Subjunctive mood"
2348342,Iteration
2484050,"User interface"
2484050,"Track (CD)"
2484050,"Longitudinal study"
2484050,"Scientific control"
2484050,"Observational study"
2484050,"Tab (GUI)"
2484050,Usability
2484050,Laboratory
1277837,"Contextual advertising"
1277837,Semantics
1277837,"Search engine marketing"
1277837,Advertising
1277837,"Web search engine"
1277837,"Web page"
1277837,Mind
1277783,"World Wide Web"
1277783,"Web application"
1277783,"Web query classification"
1277783,"Online advertising"
1277783,"Search advertising"
1277783,"Web search engine"
2348445,.ir
2348445,"Query string"
2348445,"Web page"
2348445,Discipline
2348445,"Nearest neighbor search"
2348445,Advertising
2348445,"User (computing)"
860436,Webgraph
860436,Hyperlink
860436,"Special Interest Group on Information Retrieval"
860436,"Spam (electronic)"
860436,"Web page"
860436,"Information retrieval"
860436,"World Wide Web"
860436,"Graph (mathematics)"
384090,"Special Interest Group on Information Retrieval"
384090,"Citation index"
384090,"World Wide Web"
384090,Internet
384090,Self-publishing
1076076,"Natural language"
1076076,"Adaptive compression"
1076076,"Plain text"
1076076,"Digital signal processing"
1076076,"Data compression"
1076076,"Document classification"
1076076,"Bandwidth (signal processing)"
1390360,"Data compression"
1390360,"Self-synchronizing code"
1390360,"Huffman coding"
1390360,"Code word"
1390360,"Linear search"
1390360,"Convolutional code"
1390360,Byte
1390360,"Random access"
2767770,Twitter
2767770,"Text corpus"
2767770,Lexicon
2767770,Semantics
2767770,"Statistical classification"
2767770,"Statistical significance"
2767770,"Vector graphics"
860495,"Detection theory"
860495,Frequency
860495,"Normalization (statistics)"
860495,"Film score"
243249,"User (computing)"
243249,"User interface"
243249,"Information retrieval"
62479,"Human¿computer interaction"
62479,"Artificial intelligence"
62479,"Information retrieval"
62479,"User modeling"
62479,"Modular programming"
62448,Connectionism
62448,"Knowledge representation and reasoning"
62448,"Information retrieval"
62448,"Boltzmann machine"
62448,"Artificial intelligence"
62448,Inference
62448,"Scientific modelling"
1277885,"Modeling language"
1277885,"Lexical analysis"
1277885,"World Wide Web"
1277885,"Business process"
1572161,"History of lighthouses"
1572161,Audio-visual
2484034,P-value
2484034,"Statistical inference"
2484034,"Resampling (statistics)"
2484034,"Non-parametric statistics"
2484034,Probability
1076143,"Web search engine"
1076143,Noise
1076143,"Metasearch engine"
1148283,Personalization
1148283,"Web search engine"
564445,"Document classification"
312721,"Abstract (summary)"
312721,Speech
312721,Poster
312721,"Knowledge management"
2484130,Annotation
2484130,"Personalized search"
2484130,"Information retrieval"
2484130,"Public sector"
160704,"Cluster analysis"
160704,"Information system"
160704,"Graph theory"
160704,"Node (networking)"
160704,"Graph (mathematics)"
160704,"Application software"
1009145,"Relevance feedback"
1009145,"Index (search engine)"
1009145,"Information retrieval"
1009145,"Data mining"
1009145,Scalability
62483,"Software framework"
62483,"Fuzzy set"
62483,"Application software"
253194,"Natural language"
253194,"User interface"
253194,"Constructed language"
253194,"Sentence (linguistics)"
253194,"Expert system"
253194,"Query language"
253519,"User (computing)"
253519,"User interface"
253519,"Information retrieval"
253519,Database
253519,"Conceptual framework"
253519,"Energy development"
253533,"Mental model"
253533,"Information retrieval"
253533,Analogy
253533,"Problem solving"
253533,"Conceptual model"
253533,Logic
253533,"Failure rate"
511818,End-user
511818,"User (computing)"
511818,"Information retrieval"
511818,"Online and offline"
511818,"Library catalog"
511818,"User interface"
1277888,Shape
1277888,"Binary image"
1277888,"Information retrieval"
1277888,"Relevance (information retrieval)"
1835536,"Semantic similarity"
1835536,"Information retrieval"
1835536,"Graph (mathematics)"
1835536,"Glossary of graph theory"
1835536,"Euclidean space"
1835536,"Query expansion"
215377,"Abstract (summary)"
215377,"Abstract art"
160697,Abstraction
160697,"Abstract art"
160697,"Huffman coding"
122867,Bitmap
122867,"3D modeling"
122867,"Abstraction (computer science)"
122867,"Generative model"
98236,Bitmap
98236,"Data compression"
98236,"Cluster analysis"
98236,"Information retrieval"
98236,"Data structure"
98236,Preprocessor
62499,Vocabulary
62499,"Model theory"
62499,"Information retrieval"
62499,"Orientation (vector space)"
253220,Autodidacticism
253220,"Probability theory"
253220,Vocabulary
253220,"Information retrieval"
253505,Entailment
253505,"Information retrieval"
62440,"Information retrieval"
62440,"Anaphora (linguistics)"
62440,Aboutness
62440,Hypothesis
62440,Psychology
2484149,"Sentence (linguistics)"
2348415,"Sentiment analysis"
2348415,"Key (cryptography)"
2484180,Entity
2484180,"Knowledge base"
2484180,"Text corpus"
2484180,"Text Retrieval Conference"
2348332,"Glossary of graph theory"
2348332,"Long tail"
2348332,Tail
2348332,"Algorithmic efficiency"
2348332,"Inverted index"
2348332,"Data set"
2348332,"Web search engine"
2348332,"Correlation and dependence"
1277804,"Discounted cumulative gain"
1277804,"Relevance (information retrieval)"
1277804,"Text Retrieval Conference"
1277804,"Information retrieval"
1277804,"Statistical significance"
1277804,"Independence (probability theory)"
1572128,"Percolation theory"
1572128,Blogosphere
1572128,Percolation
1572128,"Graph theory"
1572128,Blog
1572128,Internet
42023,"Information retrieval"
42023,"Information system"
42023,Semantics
42023,"Value (computer science)"
62457,Length
62457,Axiom
62457,"Level of measurement"
62457,"Necessity and sufficiency"
62457,Utility
253527,"Information retrieval"
253527,"Arithmetic mean"
253527,"Level of measurement"
253527,"Euclidean distance"
253527,"Inner product space"
253527,"Boolean algebra"
253527,"Trigonometric functions"
511757,"Information retrieval"
511811,"Standard score"
511811,"Normalizing constant"
511811,Length
511811,"Information retrieval"
860558,"Document retrieval"
860558,Website
860558,"Vector space model"
1277805,"Test (assessment)"
1277805,"Software testing"
1277805,"Mathematical optimization"
1277805,"Field (mathematics)"
1076142,"Software testing"
1076142,"Test (assessment)"
133175,"Natural language processing"
133175,"Document classification"
133175,"Expert system"
133175,Statistics
133175,"Latent semantic indexing"
133175,"Data analysis"
133175,"Statistical classification"
1148338,"Information retrieval"
1148338,XML
384021,"Hidden Markov model"
384021,"Text segmentation"
384021,"Independence (probability theory)"
384021,"Speech recognition"
384021,"Unstructured data"
384021,"Time series"
