paper_id,refer_id
1498763,1453927
1498763,1242584
1498763,1547193
1498763,1498845
1498763,1325968
1498763,1655829
1498763,1242667
1498763,1412998
1498763,1321449
1498763,1367583
1498763,1150457
2124369,1367587
2124369,1341557
2124369,1036287
2124369,1453903
2124369,1367561
2124369,1401994
2124369,792552
2124369,1076103
2124369,2091201
2124369,1518819
2124369,1351372
2124369,1135835
2124369,1526658
2124369,1060804
2124369,1772859
2124369,988675
2124369,1412998
2124369,860445
2124369,1890713
2124369,502679
2124369,1871507
2433498,2398759
2433498,2020477
2433498,2348437
2433498,2380761
2433498,2458296
2433498,1031250
2433498,1874196
1935839,2111660
1935839,1009048
1935839,792552
1935839,1835458
1935839,1835473
1935839,1937104
1935839,1242594
1935839,1351372
1935839,1458176
1935839,513402
1935839,628801
1935839,1772748
1935839,952173
1935839,1498823
1935839,570973
1935839,1277770
1935839,753539
1935839,1718514
1935839,1835537
1935839,1871662
1935839,1242576
2556262,1148175
2556262,553876
2556262,1772705
2556262,1526711
2556262,1390392
2556262,258568
2556262,2063609
2556262,342498
2556262,775067
2556262,1076063
2556262,1572002
2556262,1935862
2556262,584884
2556262,988675
2556262,372071
2556262,1795387
2556262,2124348
2556262,1390364
2556262,1242576
2556262,1825396
2556262,2020613
1498826,290954
1498826,1143859
1498826,1083616
1498826,312649
1498826,775061
1498826,1143907
1498826,1143917
1498826,1076055
1498826,1135857
1498826,1081895
1498826,1273576
1498826,345546
1498826,1150450
1498826,1281276
1498826,290953
1498826,1014150
1935893,1148175
1935893,1148177
1935893,1150526
1935893,1557135
1935893,1367505
1935893,993483
1935893,1367529
1935893,1059982
1935893,1076063
1935893,1301817
1935893,1241550
1935893,1321467
1935893,1135883
1935893,1557161
1935893,1099747
1935893,1076045
1935893,1076111
1935893,1351376
1935893,1572005
1935893,1242576
1935893,1498819
1935893,1526745
2685294,2351361
2685294,2567766
2685294,231989
2685294,1835809
2685294,2645442
2685294,2351363
2685294,2362796
2685294,2433418
2685294,2170008
2685294,1964905
2685294,1963431
2685294,2503336
2685294,2514700
2685294,2556235
2556235,2351361
2556235,1835809
2556235,2351363
2556235,2362796
2556235,635941
2556235,173574
2556235,1963431
2433484,1148177
2433484,2348328
2433484,2063775
2433484,1060831
2433484,2348312
2433484,1401995
2433484,1502686
2433484,1357177
2433484,1772724
2433484,2208658
2433484,1458176
2433484,1124877
2433484,1526817
2433484,1615901
2433484,1753631
2433484,1560039
2433484,1241550
2433484,2009922
2433484,1571951
2433484,1453384
2433484,381661
2433484,1835457
2433484,1357243
2433484,1646284
2433484,1357242
2433484,1835524
2433484,621942
2433484,1277770
2433484,985745
2433484,2037386
2433484,1367533
2433484,1242576
2433484,1871565
1718514,1148177
1718514,1148175
1718514,1619855
1718514,347176
1718514,1121116
1718514,1526736
1718514,1451987
1718514,1367554
1718514,1526711
1718514,1277784
1718514,1341545
1718514,1240690
1718514,1390392
1718514,1059982
1718514,1240691
1718514,1526712
1718514,775067
1718514,1229181
1718514,1314224
1718514,959260
1718514,986115
1718514,1390412
1718514,1364849
1718514,968391
1718514,1081899
1718514,1458092
1718514,1242643
1718514,1414728
1718514,1557164
1718514,371974
1718514,1242576
2124338,1148177
2124338,2009998
2124338,312681
2124338,1267301
2124338,1624314
2124338,1572003
2124338,1718513
2124338,1076079
2124338,1119383
2124338,1547447
2124338,1572113
2124338,775067
2124338,1150429
2124338,345545
2124338,383970
2124338,2018740
2124338,1618304
2124338,1076115
2124338,1646002
2124338,291008
2124338,1081899
2124338,188561
2124338,361220
2124338,593993
2124338,1121636
2124338,1835528
2124338,313437
1498811,1194905
1498811,1610094
1498811,1458217
1498811,1277783
1498811,342542
1498811,1622562
1498811,243323
1498811,1063268
1498811,1220245
1498811,1063269
1498811,1241325
1498811,1367628
1498811,1034716
1498811,1076170
1498811,1073135
1498811,1092533
1498811,291906
1498811,1362784
1341556,1242608
1341556,1321476
1341556,345545
1341556,1240698
1341556,1249051
1341556,1249180
1341556,1011939
1341556,1501445
2433409,1034897
2433409,1148235
2433409,1147844
2433409,875020
2433409,1321546
2433409,287799
2433409,1417187
2433409,364120
2433409,1394399
2433409,789500
2433409,237497
2433409,1132551
2433409,1290680
2433409,968024
2433409,1788900
2433409,1571969
2433409,1132959
2433409,1129919
1935855,1401902
1935855,1007653
1935855,243216
1935855,1516406
1935855,1242766
1935855,1757842
1935855,347724
1935855,1240775
1935855,1507516
1935855,313054
1935855,1009030
2124372,1572047
2124372,1596994
2124372,1989660
2124372,2020579
2124372,1879147
2124372,1866311
2124372,1633590
2124372,1772777
2124372,1863198
2124372,2020575
2124372,2006781
1935918,652189
1935918,234289
1935918,1007653
1935918,370699
1935918,2073893
1935918,243216
1935918,276876
1935918,988762
1935918,2182293
1935918,1396141
1935918,1031181
1935918,1097063
1935918,290956
1935918,1009030
2433461,1150412
2433461,1772698
2433461,993483
2433461,796597
2433461,287111
2433461,2339722
1718512,274651
1718512,1357241
1718512,1060831
1718512,1009048
1718512,1092283
1718512,206540
1718512,1242651
1718512,860538
1718512,1124176
1718512,317340
1718512,1198301
1718512,1357242
1718512,1240719
1718512,215381
1718512,1409224
1718512,1763725
1718512,259784
1718512,1402258
1718512,1277770
1718512,1076111
1718512,1390364
1718512,873994
1718512,1150497
1718512,1277771
2433427,1930419
2124320,1814249
2124320,1835934
2124320,2021117
2124320,1963509
2124320,1944594
2124320,1870582
2124320,1718518
2124320,988739
2124320,1557064
2124320,1656278
2124320,956769
2124320,2104181
2124320,1772751
2124320,589108
2124320,1316655
2124320,1232727
2124320,1557077
2124320,1963503
2124320,1011939
2124320,1934506
2124320,1935863
2556213,2168658
2556213,1007355
2556213,711555
2556213,1327492
2556213,586910
2556213,803884
2556213,2387883
2556213,1677058
2556213,1807144
2556213,661329
2556213,305248
2556213,1991614
2556213,1496872
2556213,1772751
2556213,1807184
2556213,2487696
2556213,2342825
2556213,1851227
2556213,2339722
2556213,2487645
2556213,2433461
2556254,1971972
2556254,1738952
2556254,297827
2556254,1772809
2556254,1242650
2556254,511513
2556254,1171529
2556254,775191
2556254,1247516
2556254,1444396
2556254,237370
2556254,314288
2556254,357873
2556254,1150429
2556254,775126
2556254,1526757
2556254,1614037
2556254,1263333
2556254,1963449
1935906,515595
1935906,1609010
1935906,1718524
1935906,1032067
1935906,204464
1935906,187679
1935906,1568314
1935906,32212
1935906,1076085
1935906,988739
1935906,1348556
1935906,324140
1935906,1035162
1935906,1772751
1935906,1557077
1935906,1718525
1935906,878247
1935906,1937064
1935906,1099695
1935906,1039766
1935906,1321475
1935906,1458150
1935906,2182306
1935906,502657
1935906,1639794
1935906,1101236
1935906,1194761
1935906,1646225
1935906,1690294
2685315,1390419
2685315,2128352
2685315,944937
2685315,2348540
2685315,1835683
2685315,2609526
2685315,1390446
2685315,2609601
2685315,564429
2685315,2009933
2685315,1718490
2685315,2398417
2685315,312637
2685315,1458311
2685315,2063845
2685315,775154
2685315,2145521
2685315,1247720
2685315,2010018
2685315,1887796
2685315,2010109
2685315,1646114
2685315,2609618
2685315,2484096
2685315,1321475
2685315,1458150
2685315,291008
2685315,2609581
2685315,1935906
2685315,593993
2685315,2487659
2685315,313437
2685315,1498806
2685315,564393
2685315,2609634
2433407,1148235
2433407,1935849
2433407,956944
2433407,1718538
2433407,1855038
2433407,2039046
2433407,1507509
2433407,1031220
2433407,1498761
2433407,861185
2433407,2009932
2433407,1618304
2433407,2037662
2433407,2102835
2433407,2348367
2433407,2348464
2433407,1076115
2433407,1321478
2433407,237497
2433407,1277937
2433407,1009069
2433407,2009997
2433407,220057
2433407,1835475
2433407,2009934
2124388,1541882
2124388,321884
1935842,91485
1935842,1571997
1935842,944937
1935842,1748152
1935842,792552
1935842,1862571
1935842,1341558
1935842,1772735
1935842,1348556
1935842,1458176
1935842,1526817
1935842,1460675
1935842,2182306
1935842,1753587
1935842,1718953
1935842,1498809
1935842,1180904
1935842,362979
1935842,1390474
1935842,1277770
1935842,1148204
1935842,1277787
1935842,1390363
1935842,1367533
1935842,1531710
1498786,988728
1498786,1357311
1498786,160760
1498786,1242651
1498786,2102662
1498786,345545
1498786,1321573
1498786,1063471
1498786,1341540
1498786,1460640
1498786,1357312
1498786,1294215
1498786,1241878
1498786,1390389
1498786,567526
1498786,1099747
1498786,1301819
1498786,1212504
1498786,988764
1498786,1060803
1498786,1076111
1498786,274213
1935848,1357241
1935848,1632453
1935848,1533787
1935848,2111660
1935848,792552
1935848,1092283
1935848,1526762
1935848,1183658
1935848,1242651
1935848,1743869
1935848,1351372
1935848,1076063
1935848,860449
1935848,1060804
1935848,1183711
1935848,1458354
1935848,215381
1935848,1409224
1935848,988675
1935848,1763725
1935848,1099747
1935848,1092551
1935848,988764
1935848,1277770
1935848,1076111
1935848,1390364
1935848,1718512
1935848,1150497
1341544,1148177
1341544,1102363
1341544,1273513
1341544,1088707
1341544,345545
1341544,775067
1341544,668382
1341544,1031181
1341544,1183698
2124382,1935914
2124382,1619733
2124382,1805895
2124382,1531686
2124382,988727
2124382,2063740
2124382,655813
2124382,1772756
2124382,1753532
2124382,1241551
2124382,1835837
2124382,2073849
2124382,1835836
2124382,1557108
2124382,1402008
2124382,2034187
2124382,1835833
2124382,1963504
2124309,1935899
2124309,354398
2124309,2017185
2124309,1594174
2124309,988727
2124309,1134743
2124309,1557067
2124309,324140
2124309,1401944
2124309,1772756
2124309,1753532
2124309,1386838
2124309,1772761
2124309,1458205
2124309,1297235
2124309,1526810
2124309,769622
2124309,1963485
2124309,775057
2124309,1718520
2124309,1772790
2124309,1225706
2433405,1578603
2433405,1511332
2433405,1921636
2433405,2095018
2433405,1594174
2433405,988727
2433405,1401944
2433405,1241551
2433405,1386838
2433405,1772761
2433405,1935877
2433405,1651284
2433405,1619354
2433405,2034146
2433405,1677050
2433405,2118307
2433405,775057
2433405,2413507
2433405,2124309
2433405,2339574
2433405,2020581
2433405,1718520
2433405,1685985
2433405,1277825
2433405,1225706
2685295,2063742
2685295,345662
2685295,988727
2685295,2339612
2685295,1526809
2685295,2488452
2685295,1772756
2685295,1753532
2685295,956972
2685295,1241551
2685295,1835837
2685295,1639746
2685295,2034146
2685295,2198210
2685295,2124382
2685295,2020581
2685295,2348359
2685295,2488517
2697035,2498889
2697035,2078186
2697035,2347755
2697035,2436274
2697035,1394399
2697035,1454712
2697035,1118704
2697035,2145450
2697035,2145451
1718541,1785216
1718541,1625705
1718541,794431
1718541,361007
1718541,1153446
1718541,1526812
1718541,1348248
1718541,358692
1718541,1559998
1718541,1367539
1718541,996342
1718541,1282338
1718541,1386363
1718541,1345999
1718541,2323258
1718541,1242667
1718541,1412998
1718541,1444403
1718541,1526756
1718541,1390396
1718541,323651
1718541,1290121
1718541,1780091
2556245,1124784
2556245,1785216
2556245,1870773
2556245,1376746
2556245,2124327
2556245,2488420
2556245,1873830
2556245,2145495
2556245,2337544
2556245,219745
2556245,318728
2556245,1031373
2556245,724142
2556245,2505559
2556245,2145596
2556245,1874060
2556245,1655829
2556245,1242667
2556245,1617489
2556245,1442086
2433455,2052422
2433455,2063639
2433455,1935900
2433455,299104
2433455,1429999
2433455,2072335
2433455,1646300
2433455,211359
2124325,1367587
2124325,1557029
2124325,1935849
2124325,2074100
2124325,792552
2124325,1277783
2124325,1871630
2124325,1871745
2124325,1526711
2124325,2063639
2124325,1242651
2124325,775067
2124325,1076063
2124325,1498827
2124325,2124323
2124325,1935840
2124325,1571981
2124325,1613742
2124325,1081899
2124325,1102441
2124325,1219905
2124325,1060803
2124325,1277770
2124325,1076111
2124325,1390364
2124325,1498819
2556227,1367587
2556227,1822279
2556227,1341557
2556227,2488398
2556227,1526717
2556227,1640848
2556227,944937
2556227,970709
2556227,2465297
2556227,1553412
2556227,345593
2556227,337869
2556227,1718504
2556227,1641332
2556227,2405911
2556227,1837906
2556227,1148212
2556227,1837890
2556227,2433450
2556227,657130
2556227,1390417
2556227,1859894
2556227,594036
2556227,2145272
2556227,2047199
2556227,1835518
2556227,1401965
2556227,1613751
2556227,1498820
2556227,985765
2556227,2391217
2124307,358434
2124307,1328968
2124307,1963469
2124307,1625705
2124307,1621499
2124307,1642453
2124307,1613803
2124307,1620322
2124307,988687
2124307,1220270
2124307,1621582
2124307,1113910
2124307,1242667
2124307,1617489
2124307,1621488
2124307,1225774
2124307,2063698
2124307,1739130
2124307,1687936
1498820,1341557
1498820,990303
1498820,1148181
1498820,1367561
1498820,896178
1498820,956965
1498820,1009089
1498820,1148211
1498820,1099572
1498820,1148212
1498820,1099571
1498820,1321575
1498820,1277938
1498820,324140
1498820,234289
1498820,1242648
1498820,291008
1498820,1242604
1498820,984322
1498820,1242603
2433497,1341559
2433497,1401897
2433497,1566421
2433497,1557047
2433497,1401914
2433497,1772752
2433497,1835933
2433497,1718518
2433497,956769
2433497,1871467
2433497,1835936
2433497,2020614
2433497,1557108
2433451,1557029
2433451,2100596
2433451,2074100
2433451,1871734
2433451,1935910
2433451,1454013
2433451,1390352
2433451,312682
2433451,963774
2433451,1036877
2433451,1644874
2433451,1553452
2433451,2074001
2433451,502737
2433451,1540302
2433451,1102441
2433451,372071
2433451,564421
2433451,1571979
2433451,2009961
2124373,1746434
2124373,1117456
2124373,1538327
2124373,1835855
2124373,1871468
2124373,956972
2124373,1835837
2124373,2055643
2124373,1402008
2124373,1731020
2124373,1442084
2433400,1935845
2433400,2002570
2433400,1963509
2433400,2187931
2433400,1619733
2433400,1518736
2433400,1964870
2433400,775191
2433400,1772751
2433400,1556819
2433400,1557086
2433400,2034164
2433400,2187906
2433400,1669521
2433400,1718520
2433400,1996934
2433432,1477251
2433432,1810626
2433432,1772815
2433432,1772815
2433432,2063226
2433432,2039170
2433432,1477252
2433432,1762922
2433432,1834618
2433432,1868460
2433432,1971171
2433432,1629909
2433432,2380764
2124348,1772703
2124348,1571945
2124348,1401995
2124348,1076067
2124348,1277784
2124348,1242651
2124348,1572003
2124348,1016421
2124348,956410
2124348,1935840
2124348,567526
2124348,1076045
2124348,1092551
2124348,1150493
2124348,1076111
2124348,1721835
2124348,1390364
2124348,1557164
2124348,1242576
2124348,1871565
2124348,860440
2124339,1718508
2124339,1571946
2124339,1458163
2124339,1401995
2124339,1099727
2124339,1277784
2124339,1718493
2124339,1572001
2124339,511513
2124339,1135835
2124339,1390339
2124339,1646035
2124339,1458145
2124339,290995
2124339,1081899
2124339,1795387
2124339,1772782
2124339,1458147
2124339,502654
2556234,553876
2556234,2009938
2556234,1102363
2556234,1825397
2556234,1242651
2556234,1390190
2556234,1699578
2556234,1645980
2556234,2505665
2556234,1076063
2556234,1577097
2556234,1076045
2556234,2124348
2556234,1076111
2556234,1390364
2556234,2025389
2556234,2484068
2556234,1572005
2556234,1871565
2556234,2488511
1935890,1571997
1935890,553876
1935890,1242631
1935890,1229183
1935890,506508
1935890,1507510
1935890,1526872
1935890,820120
1935890,1498825
1935890,1571998
1935890,1526772
1935890,1526773
1935890,342498
1935890,1390393
1935890,1454163
1935890,54260
1935890,1148196
1935890,984322
1718522,944937
1718522,1390425
1718522,2267073
1718522,1394399
1718522,1229195
1718522,1367542
1718522,1134276
1718522,1150450
1718522,1397498
1718522,1367594
1498834,1242685
1498834,1150412
1498834,1454020
1498834,1232727
1498834,1367620
1498834,2097097
1498834,1149949
1498834,1298311
1498834,1277762
1498834,775057
1498834,1367542
1498834,1367586
1498834,1109905
2124381,1697180
2124381,1935845
2124381,1347195
2124381,1993615
2124381,502525
2124381,1772816
2124381,1920736
2124381,1014068
2124381,1833840
2124381,1835933
2124381,1718518
2124381,1993577
2124381,1367524
2124381,1097495
2124381,956769
2124381,332554
2124381,1097451
2124381,1134732
2124381,1281239
2124381,2020492
2124381,1250811
2124381,775057
2124381,1918360
1341553,1036287
1341553,1076132
1341553,347176
1341553,655829
1341553,1119199
1341553,1135902
1341553,1072141
1341553,1119201
1341553,1115069
1341553,649721
1341553,1220316
1341553,1060804
1341553,311445
1341553,964610
1341553,1165776
1341553,331405
1341553,1135813
1341553,539927
1341553,211359
1341553,1099585
1341553,371974
1341553,357383
1935916,346290
1935916,1655789
1935916,1092990
1935916,1242600
1935916,552599
1935916,1183306
1935916,1182262
1935916,1232367
1935916,1242603
2124336,1835834
2124336,1148177
2124336,1526711
2124336,1341545
2124336,1718510
2124336,1390392
2124336,1009079
2124336,1526712
2124336,1498818
2124336,1963412
2124336,775067
2124336,1076063
2124336,1608614
2124336,1557081
2124336,1718498
2124336,1242643
2124336,1835470
2124336,2020613
2124336,1871496
2124336,1718528
1935930,1835650
1935930,1835545
1935930,1835615
1935930,1277784
1935930,1164988
1935930,564429
1935930,1718493
1935930,1835626
1935930,1277841
1935930,1572021
1935930,1390400
1935930,1351018
1935930,582418
1935930,860538
1935930,1135835
1935930,988763
1935930,1572038
1935930,383972
1935930,384030
1935930,1031181
1935930,1076051
1935930,1148201
1935930,1031182
1935930,1148239
1935930,1458147
1935930,243202
1935930,1871572
1935930,1533763
1935930,1076121
2433485,1009040
2433485,881068
2433485,945310
2433485,1772698
2433485,1871535
2433485,1378817
2433485,345545
2433485,1229181
2433485,1076063
2433485,1864366
2433485,2093990
2433485,1229562
2433485,741313
2433485,1265494
2433485,1376726
2433485,1597412
2433485,1135881
2433485,2124380
2433485,1572025
2433485,506612
2433485,2124372
2433485,1952379
2433485,1825396
2433485,1367533
2124346,1148235
2124346,2111682
2124346,383957
2124346,297827
2124346,956944
2124346,1183644
2124346,1148285
2124346,1718538
2124346,383958
2124346,2005560
2124346,1076106
2124346,2010048
2124346,861185
2124346,1391730
2124346,1996958
2124346,1315464
2124346,236245
2124346,763298
2124346,1763668
2124346,1277774
2124346,1076074
2124346,2010108
2124346,1277808
2124346,220057
2124346,2009934
2124346,1526764
2124346,1871593
2124346,1718534
2124346,1367550
2124346,1321547
2124346,1458174
2124346,1132959
2124392,266860
2124392,568037
2124392,175230
2124392,1294215
2124392,274213
1498805,1092473
1498805,1341559
1498805,1341561
1498805,1390394
1498805,1341560
1498805,555733
1498805,383972
1498805,1390483
1498805,311445
1498805,1242596
1498805,1039766
1498805,1105699
1498805,576628
1498805,1076060
1498805,1148201
1498805,658248
1498805,1390405
1498805,1321555
2556250,1625705
2556250,2387707
2556250,1640848
2556250,1679872
2556250,2396422
2556250,2488411
2556250,1881096
2556250,1961211
2556250,2122384
2556250,1625535
2556250,1714380
2556250,2413956
2556250,2380885
2556250,2396832
2556250,2405911
2556250,2145521
2556250,2405907
2556250,2433454
2556250,2002618
2556250,2063519
2556250,1613812
2556250,2063955
2556250,2397579
2556250,1791592
2556250,1622642
2556250,1994194
2556250,1534959
2556250,2124324
2556250,2187898
2556250,1861756
2556250,2387708
2556250,1401976
2556250,2390995
1718521,1119747
1718521,1150476
1718521,1401948
1718521,1367589
1718521,956972
1718521,657297
1718521,1526796
1718521,1557982
1718521,1379122
1718521,1149949
1718521,1063168
1718521,1229195
1718521,1397742
1718521,1298311
1718521,77013
1718521,1557947
1718521,630709
1718521,1155357
1718521,1331834
2556232,2009965
2556232,297827
2556232,365325
2556232,1401916
2556232,2398399
2556232,1458143
2556232,2254661
2556232,335325
2556232,1571951
2556232,937550
2556232,985745
2556232,2362474
2556232,2187920
2556232,1661702
2556232,1835548
2556232,1277787
2556232,1963267
2124324,1277909
2124324,1142067
2124324,1401902
2124324,1541884
2124324,1835480
2124324,1062760
2124324,1871689
2124324,1622728
2124324,2145521
2124324,1390367
2124324,1646071
2124324,1533923
2124324,2009947
2124324,1557073
2124324,1390427
2124324,1458150
2124324,1069727
2124324,1135834
2124324,1288832
2124324,1277759
1718491,1518882
1935867,336644
1935867,1625705
1935867,1718524
1935867,988687
1935867,295726
1935867,1083616
1935867,1277779
1935867,775061
1935867,1557077
1935867,1772777
1935867,650004
1935867,1281276
1935867,1619886
2124367,769508
2124367,1805895
2124367,1250923
2124367,1557077
2124367,2097097
1718537,276725
1718537,1350346
1718537,283370
1718537,545503
1718537,1486579
1718537,580470
1718537,1390358
1718537,1039333
1718537,1070537
1718537,1263335
1718537,1036165
1718537,1029084
1718537,1557933
1718537,1044732
1718537,1401984
2124389,1502988
2124389,1214507
2124389,1784305
2124389,1158257
2124389,1907461
2124389,2063613
2124389,1935855
1935864,1341557
1935864,1514893
1935864,1367509
1935864,582418
1935864,1148212
1935864,1220884
1935864,1599144
1935864,1233913
1935864,1148261
1935864,1498820
1935864,1571974
1935864,1242603
2124376,515595
2124376,1511296
2124376,1143859
2124376,944937
2124376,1340697
2124376,1822971
2124376,1360997
2124376,1895005
2124376,860537
2124376,1288865
2124376,1756008
2124376,81023
2124376,77013
2124376,860485
2124376,290953
2124380,1935914
2124380,1772698
2124380,1281206
2124380,1864381
2124380,2020579
2124380,997857
2124380,1122745
2124380,1805895
2124380,733212
2124380,1348556
2124380,308574
2124380,1772751
2124380,1241551
2124380,937223
2124380,2073849
2124380,52121
2124380,1450928
2124380,1613737
2124380,290394
2433476,1935914
2433476,1807370
2433476,2020579
2433476,218929
2433476,1964874
2433476,1805895
2433476,1102399
2433476,2124380
2433476,1273598
1935844,1538905
1935844,1526806
1935844,988739
1935844,956769
1935844,1772751
1935844,1232727
1935844,1150479
1935844,1217301
1935844,1772762
1935844,775057
2556219,1442798
2556219,944937
2556219,621934
2556219,2020512
2556219,1553460
2556219,1642419
2556219,1401957
2556219,1755845
2556219,1036902
2556219,2187882
2556219,351611
2556219,2188150
2556219,1553515
2556219,2262613
2556219,1135807
2124358,1316739
2124358,1963500
2124358,775591
2124358,1379106
2124358,1096010
2124358,1866709
2124358,1277916
2124358,1348556
2124358,1765753
2124358,1397741
2124358,1035162
2124358,1772751
2124358,354845
2124358,1462204
2124358,1281266
2124358,1401973
2124358,1718520
2124358,1991364
2433479,1934542
2433479,1281290
2433479,1150412
2433479,1526806
2433479,1150467
2433479,1452543
2433479,1921196
2433479,1921636
2433479,1553416
2433479,1900760
2433479,1883696
2433479,513543
2433479,2020512
2433479,1232727
2433479,1081893
2433479,1514891
2433479,1111328
2433479,1117458
2433479,1083674
2433479,2367871
2433479,2444861
2433479,2342595
2433479,1281266
2433479,1401972
2433479,1935863
2124333,1835834
2124333,1632453
2124333,1835476
2124333,1645964
2124333,993483
2124333,1367554
2124333,1367529
2124333,129837
2124333,1997497
2124333,1076063
2124333,1348600
2124333,1348603
2124333,1242643
2124333,1835470
2685324,1617794
2685324,944937
2685324,2405814
2685324,2145459
2685324,2145462
2685324,1858011
2685324,2391052
2433486,553876
2433486,776716
2433486,2019378
2433486,956944
2433486,1454166
2433486,1397732
2433486,1273005
2433486,1243426
2433486,582418
2433486,1217946
2433486,1394399
2433486,1429675
2433486,502116
2433486,1148232
2433486,1265490
2433486,276695
2433486,246567
2556224,2027200
2556224,312175
2556224,1777889
2556224,2094691
2556224,1734219
2556224,1966753
2556224,1622787
2556224,261457
2556224,377329
2556224,2177087
2556224,1076315
2556224,2371238
2556224,1809753
2556224,2188239
2556224,905464
2685320,1796408
2685320,1625703
2685320,2344397
2685320,2010053
2685320,2507184
2685320,2505632
2685320,570182
2685320,1102363
2685320,1273513
2685320,1889190
2685320,2185828
2685320,2609521
2685320,1646070
2685320,964285
2685320,1454020
2685320,1390425
2685320,2398517
2685320,311445
2685320,1265494
2685320,2426600
2685320,1996941
2685320,1572010
2685320,1367542
2685320,1367542
2685320,1921595
2685320,1935855
2685320,1526758
2685320,1825396
2685320,1277809
2685320,657137
2685320,2433466
2685312,1150412
2685312,1245935
2685312,2339601
2685312,2512946
2685312,2488428
2685312,2124374
2685312,1401948
2685312,1217301
2685312,2488456
2685312,2187975
2685312,2567984
2685312,1592675
1718498,1390425
1718498,963774
1718498,2094652
1718498,1511352
1718498,1487696
1718498,1401944
1718498,1557072
1718498,354398
1718498,1511402
1718498,1795167
1718498,1557100
1718498,1102441
1718498,1458098
1718498,1454017
2556248,2433445
2556248,2074100
2556248,2348371
2556248,2433467
2556248,1511352
2556248,2511149
2556248,2336669
2556248,1864727
2556248,1401944
2556248,1557072
2556248,1511402
2556248,2168771
2556248,1795167
2556248,1718498
2556248,1102441
2556248,2365981
2556248,1526725
2556248,2283856
2124313,1961199
2124313,599663
2124313,1044706
2124313,963774
2124313,1401944
2124313,1557072
2124313,668383
2124313,354398
2124313,1458205
2124313,1934620
2124313,1557100
2124313,1718498
2124313,1102441
2124313,1390267
2556222,2063775
2556222,2433433
2556222,1571945
2556222,2124342
2556222,1277784
2556222,502550
2556222,1625535
2556222,1557063
2556222,1772731
2556222,607609
2556222,1526773
2556222,2348327
2556222,2009928
2556222,1390393
2556222,1772859
2556222,1772776
2556222,1557107
2556222,1557114
2556222,2433481
2556222,2187840
2556222,2396827
2556222,1772792
2556222,1009030
2556222,2398523
1718530,1282119
1718530,1458217
1718530,1526778
1718530,1277837
1718530,972474
1718530,1526872
1718530,1341564
1718530,1113310
1718530,266721
1718530,1367506
1718530,1150429
1718530,1260404
1718530,721086
1718530,1073465
1718530,1219032
1718530,1380586
1718530,1348603
1718530,378379
1718530,375365
1718530,1075274
1718530,1390404
1718530,1620761
1718530,1076119
1718530,1526873
1718530,1135813
1498809,1242640
1498809,1009048
1498809,860460
1498809,944937
1498809,1135869
1498809,313121
1498809,243278
1498809,133214
1498809,860550
1498809,511513
1498809,511502
1498809,243216
1498809,1341558
1498809,312649
1498809,2094652
1498809,1009026
1498809,1394399
1498809,1289212
1498809,1069727
1498809,1277762
1498809,1180789
1498809,539927
1498809,985733
1498809,867715
1498809,1148204
1498809,1255198
1498809,657137
1498809,290956
1498809,1009030
1498809,1367594
2685316,2420685
2685316,1870582
2685316,1442794
2685316,1159475
2685316,2002850
2685316,1656278
2685316,1611529
2685316,1454712
2685316,2078195
2685316,2215319
2685316,1890713
2685316,2531734
2685316,2487648
2433429,2094078
2433429,1646293
2433429,2396780
2433429,2063618
2433429,1979125
2433429,775067
2433429,959260
2433429,1935878
2433429,1394399
2433429,1835560
2433429,1458092
2433429,1557164
2433429,1835534
2433429,860440
1935859,1498766
1935859,1498824
1935859,1114880
1935859,736184
1935859,792552
1935859,283370
1935859,291025
1935859,1793281
1935859,1646033
1935859,509965
1935859,1148245
1935859,506311
1935859,1612356
1935859,1341545
1935859,312220
1935859,1835538
1935859,1059982
1935859,1526761
1935859,1009079
1935859,1835520
1935859,1656278
1935859,775067
1935859,1229181
1935859,1394399
1935859,1670572
1935859,1597412
1935859,1281254
1935859,1390431
1935859,539927
1935859,1571963
1935859,1390310
1935859,860440
2433431,1242595
2433431,1963445
2433431,515595
2433431,2063870
2433431,1219885
2433431,1619502
2433431,1858037
2433431,775061
2433431,1487070
2433431,2187958
2433431,1242667
2433431,2063755
2433500,1498837
2433500,1871519
2433500,772260
2433500,1143859
2433500,857170
2433500,1498825
2433500,2063907
2433500,1718490
2433500,1772725
2433500,1059982
2433500,2063599
2433500,861114
2433500,1572002
2433500,1557077
2433500,1081893
2433500,1963455
2433500,1487070
2433500,2187958
2433500,2187918
2433500,2348364
2433500,2010071
2433500,2009970
2433448,557403
2433448,1498837
2433448,1097062
2433448,231989
2433448,671679
2433448,958945
2433448,857170
2433448,1287414
2433448,371960
2433448,775246
2433448,964285
2433448,1935834
2433448,347153
2433448,1242636
2433448,1734789
2433448,1060805
2433448,1963455
2433448,1242643
2433448,1852103
2433448,511465
1935850,1533802
1935850,1380742
1935850,1347112
1935850,1009000
1935850,291025
1935850,1390451
1935850,1793281
1935850,1646033
1935850,302736
1935850,1597638
1935850,1718491
1935850,1414238
1935850,582418
1935850,775067
1935850,1250806
1935850,1357127
1935850,1553449
1935850,1416952
1935850,1572030
1935850,1755861
1935850,1315946
1935850,1390306
1935850,1277809
2556244,1401897
2556244,1150412
2556244,2187870
2556244,335325
2556244,1400232
2556244,2367318
2556244,1557077
2556244,2441845
2556244,2462952
2556244,2339540
